algorithm,K,dataset,seed,runtime,best,best_reward,eval_reward,eval_profits,eval_power_tracker_violation,eval_user_satisfaction,opt_reward,opt_profits,opt_power_tracker_violation,opt_user_satisfaction
gnn_act_emb,10,optimal_50_1000,60,6.061277555733056,-67284.78180603175,"[-314704.8689591  -157694.31782969 -157694.31782969 -129666.74616195
 -107459.77342672 -102008.5861112   -91253.87675523  -79872.38273173
  -72775.12002187  -72775.12002187  -68329.49631474  -68329.49631474
  -67284.78180603  -67284.78180603  -67284.78180603  -67284.78180603
  -67284.78180603  -67284.78180603  -67284.78180603  -67284.78180603
  -67284.78180603]","[-314704.8689591  -157694.31782969 -159593.38690364 -129666.74616195
 -107459.77342672 -102008.5861112   -91253.87675523  -79872.38273173
  -72775.12002187  -77445.64003764  -68329.49631474  -71661.77700203
  -67284.78180603  -84713.33262924  -90332.75947006  -86387.61784246
  -86343.99143112 -107602.60567825 -129173.46439832 -130104.29804659
  -85339.42512518]","[-389.72307437 -257.19571472 -180.2544582  -321.06650509 -343.51050246
 -352.57597454 -370.48541224 -343.06693324 -324.28398077 -271.08089004
 -379.43805142 -286.72516165 -339.60757532 -365.46015596 -334.17542614
 -388.03159194 -388.88652127 -369.92684524 -353.95318311 -326.09081939
 -298.29300434]","[2576.11470765  681.20804515  418.94703665  641.31916937  473.31781564
  410.64021917  303.71668023  185.73264838  112.39001881   74.07150908
  153.43341223  172.003799    173.68116531  357.68363413  455.93964824
  395.96818351  410.0488303   671.62083653  929.57461875 1016.65354287
  669.71302401]","[0.97812482 0.87047286 0.80888884 0.92065872 0.93557591 0.938701
 0.9500624  0.93764222 0.93292993 0.8974555  0.97308313 0.9278391
 0.95674907 0.97347459 0.96365788 0.98516174 0.98585089 0.98647411
 0.97971966 0.98196199 0.98066457]",-2405.4907093881343,-214.7077393638453,3.5157265002428932,0.9914304140228565
gnn_act_emb,2,bau_50_1000,30,6.1055860442472225,-67056.4534532372,"[-260980.05988121 -228930.15653358 -170718.15435596 -160324.25873525
 -160324.25873525 -125334.83877584 -125334.83877584 -125334.83877584
 -105377.05277366 -105377.05277366 -105377.05277366 -105369.71546111
 -105369.71546111 -105369.71546111 -105369.71546111  -75042.12541221
  -75042.12541221  -72605.80686796  -72605.80686796  -72605.80686796
  -72605.80686796  -72605.80686796  -69529.10504827  -69529.10504827
  -69529.10504827  -69529.10504827  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324  -67056.45345324  -67056.45345324  -67056.45345324
  -67056.45345324]","[-260980.05988121 -228930.15653358 -170718.15435596 -160324.25873525
 -162071.97993911 -125334.83877584 -327593.19858115 -187689.09951583
 -105377.05277366 -108948.37535078 -106221.81290326 -105369.71546111
 -235225.20642851 -243320.28988497 -273691.39643301  -75042.12541221
 -163040.76628396  -72605.80686796 -172402.805159    -91839.53060039
  -83846.0443893   -81334.05824741  -69529.10504827  -75401.80660823
  -97575.49420841 -107235.46971097  -67056.45345324 -107091.95630879
 -125176.78753722  -81005.38297215 -114914.35230103  -99616.25971295
  -99254.77624391 -122464.98063573  -88124.75388798 -127979.26672024
 -122366.72885436 -140107.46637918 -114312.38212231 -135109.54281643
 -141756.58705216 -134163.84138952 -149966.70226963 -179526.05030256
 -267775.13387365 -155964.31438295 -153438.66577122 -168972.22727154
 -147938.16508293 -141655.56130543 -183838.02509052 -168667.57342775
 -148869.30483917 -264400.08753285 -167674.24494857 -184713.66749544
 -194379.9522623  -171119.2063999  -159933.15301869 -202224.52257819
 -186484.90707092 -188075.07545624 -225183.94067053 -166151.2924634
 -172837.63178687 -157983.60707253 -162862.0572402  -201693.03190191
 -172785.05028708]","[-459.22278592 -418.53322381 -379.93254307 -439.07751058 -453.73328828
 -306.23427769   88.85346961  -73.48504505 -251.46244616 -229.82264726
 -343.30260746 -163.89612757   14.12218867   30.02727467   63.11420008
 -213.24284336  -72.68297868 -261.52742757 -285.00926676 -260.40241372
 -344.92070269 -365.9034045  -323.86579661 -331.05835487 -395.80752771
 -397.92669902 -350.20408057 -428.31119643 -425.9823892  -380.19585862
 -374.50655073 -380.32419999 -368.48033963 -386.02183337 -403.65465168
 -405.42775225 -423.96773003 -456.17424535 -396.17893486 -397.67292685
 -404.86686038 -264.59869776 -110.39937451 -107.55611072   33.71111021
 -253.90342016 -347.97640931 -139.55274549 -187.80887576 -370.24619138
 -119.69866672 -168.35155453 -447.389956    -33.0517275  -206.88891364
 -173.40580698  -60.60145517 -286.55333974 -178.13421392 -118.08430067
 -143.69613789 -169.38233399  -46.50944375 -138.50283929  -91.13464766
 -148.32738014 -191.06264151  -80.85209804 -450.11903049]","[2037.24703975 1618.5069907  1166.42113913 1029.47222225 1022.89328531
  706.04825458   95.19205451   92.10168611  249.21254747  226.78327864
  451.59089636   13.82882714   33.60402497   19.8741908    20.11852493
   74.06680809   41.99664645  131.9820942  1301.97982712  484.67860107
  455.55881667  471.97588663  429.99594852  475.52084813  609.28822921
  640.59204212  348.37896273  602.37843052  747.45023688  516.44685014
  572.7616507   530.29411273  481.26087244  623.46001922  484.66596376
  708.30488868  715.13181864  849.65602234  631.50531787  766.1301315
  781.25902732  338.90601072   33.51335695  102.27058352   18.72196104
  444.38017863  647.95997122  172.49519486  209.51412887  642.29156474
  134.29516264  244.70796893  849.87324783  115.42716225  295.10563575
  227.18333728   40.46254867  474.2912102   180.57081885  136.99420238
  184.89874313  216.55566182   61.12959967  113.54836244   54.01554779
  136.60539972  247.46016199   95.26158884  989.51112857]","[0.99538352 0.95963405 0.9598749  0.98696738 0.99039792 0.92846274
 0.54810276 0.71530841 0.87212668 0.85372811 0.93200359 0.80814074
 0.643588   0.62539425 0.58943103 0.86847483 0.73001025 0.89844116
 0.92886154 0.91546262 0.96532042 0.97954193 0.96676721 0.96873787
 0.98934222 0.98234564 0.97250205 0.99502305 0.98683681 0.9882176
 0.95654383 0.96842357 0.95829329 0.95938799 0.98742284 0.96865368
 0.98499954 0.9969478  0.97107861 0.96743494 0.96452633 0.86959162
 0.7537747  0.73698319 0.60838094 0.85145715 0.92143003 0.76419815
 0.80630743 0.93976336 0.7453169  0.78492273 0.986006   0.6521563
 0.81460011 0.77999678 0.70216328 0.8656277  0.79391657 0.7323809
 0.75773951 0.77325862 0.67738668 0.76378649 0.73132931 0.77472492
 0.80144758 0.71141532 0.9779408 ]",-2405.4907093881343,-214.7077393638453,3.5157265002428932,0.9914304140228565
gnn_act_emb,2,bau_50_1000,50,6.109917831703889,-71736.84708282525,"[-257497.26308126 -198319.787159   -140265.27349986 -140265.27349986
 -140265.27349986 -140265.27349986 -117062.00942559  -99818.9897239
  -99818.9897239   -99818.9897239   -99818.9897239   -99818.9897239
  -99818.9897239   -99818.9897239   -99818.9897239   -99818.9897239
  -99818.9897239   -99818.9897239   -99818.9897239   -99818.9897239
  -99818.9897239   -99818.9897239   -99818.9897239   -99818.9897239
  -99818.9897239   -99818.9897239   -99818.9897239   -99818.9897239
  -99818.9897239   -99818.9897239   -99818.9897239   -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283  -71736.84708283  -71736.84708283  -71736.84708283
  -71736.84708283]","[-257497.26308126 -198319.787159   -140265.27349986 -140333.95682244
 -153986.79206403 -154342.70574091 -117062.00942559  -99818.9897239
 -166099.25546548 -230674.98477536 -199028.19417406 -245109.45357451
 -191531.22053244 -186247.90218579 -247985.59510569 -296253.30308564
 -176591.75906415 -153246.10383394 -158136.10941012 -136351.70567982
 -122193.17910676 -147718.66739246 -132789.91258729 -141959.20578593
 -140180.69193768 -130889.69322272 -136958.10066691 -138577.903382
 -139060.88091249 -101149.96148352 -100443.2270059   -71736.84708283
  -87744.95537112  -82915.93171047  -87205.83992053  -93257.28227238
 -102033.88849611 -188160.59313861 -137295.21405375 -134513.18605636
  -87637.11755386 -153293.51676494  -89229.61069033 -105824.62295876
 -156569.40236648 -118490.05001109 -147892.08428639 -189138.39549236
 -146202.14429862 -132408.02884284 -130390.29071304 -100609.30640833
 -136319.10978309 -175378.72542168 -116349.01816169 -135751.54034534
 -155364.91940593 -148631.91307138 -151323.74524962 -181398.64823687
 -191074.28085816 -162815.48157029 -181887.43411479 -335429.68365931
 -188031.05274674 -148624.82105677 -161618.60913338 -135267.57198784
 -176520.20266875]","[-472.55748256 -479.11367177 -417.3904248  -424.59078587 -462.08553426
 -449.67617505 -388.86508102 -358.6409382  -456.44798597 -200.04520573
 -306.41005803 -196.5716567  -389.99348758 -432.72565341 -292.25635624
 -216.86938811 -436.824385   -433.17492806 -452.33970541 -445.39415091
 -443.5640306  -463.52508283 -442.67350618 -442.5915281  -451.070894
 -445.59495068 -451.18278156 -389.69407106 -444.97526558 -402.62182078
 -284.56783496 -382.68700216 -433.44615709 -434.30546605 -446.7769342
 -451.60192837 -240.97769806  -14.66208035 -134.63963038  -98.94023789
 -311.92912905  -68.33000444 -432.71978605 -213.33223017  -72.40468288
 -126.72076829  -90.80616225  -29.37274084  -86.71534258 -100.79506745
 -119.43585144 -167.89503631 -101.45108683  -54.63853941 -118.0614316
 -113.31371825  -71.89223286  -81.5846429   -83.25216446  -50.9333667
  -29.67871187  -60.83561685  -39.91335385  124.24688915  -34.43278231
  -85.20230585  -77.85308075  -98.92409444  -46.91462348]","[1993.92482219 1360.52581167  793.71355015  818.45457337  919.1487067
  942.54301806  652.82721705  461.26054726 1056.6446924   868.9004991
 1093.89053856  979.26764518 1215.25797105 1253.78891332 1276.22048029
 1239.37273798 1207.54658199 1017.20407626 1041.10669625  847.43460629
  671.81443036  906.8387481   821.35607781  950.83225558  898.37748224
  785.51994072  836.13096585  876.82332011  888.42545227  510.72989963
  232.67949191  236.38342541  280.01173614  221.02893344  284.55511966
  337.28294524   86.83131378   15.30224118   38.30282963   28.89898038
  144.26033865   22.33529061  294.19415004   44.99871369   17.05310344
   28.91004143   24.55847544   15.54956412   22.90923916   23.52371335
   29.51531902   29.33447852   21.80333156   24.04731402   19.6940867
   24.70853687   22.51285773   23.04059008   21.82149525   17.9538557
   12.29313026   19.59118513   18.47701021   17.85313328   18.98919344
   20.91756991   16.95212913   20.74252713   14.38904585]","[0.99672776 0.996781   0.97801427 0.9759545  0.9886943  0.98268512
 0.96330859 0.95470134 0.99267212 0.81789699 0.90975913 0.81071763
 0.95225362 0.97522034 0.8668495  0.79253295 0.97786329 0.98497349
 0.99385185 0.99483232 0.99620582 0.99842743 0.99688741 0.99564611
 0.9990256  0.99914023 0.99915828 0.97532881 0.9994814  0.98340093
 0.89788781 0.97795262 0.98920611 0.9902386  0.99789816 0.99655379
 0.86389323 0.68216903 0.77554761 0.76243965 0.91462409 0.73194023
 0.98701699 0.8362527  0.72574213 0.7836845  0.74397448 0.68298775
 0.73931413 0.75808153 0.77048944 0.81665399 0.75341032 0.70694505
 0.77548816 0.76008615 0.72778629 0.73662783 0.73515602 0.69974876
 0.68195235 0.71650041 0.69530719 0.51913824 0.68655243 0.73895061
 0.72539785 0.75446893 0.70054109]",-2405.4907093881343,-214.7077393638453,3.5157265002428932,0.9914304140228565
gnn_act_emb,2,bau_50_1000,20,6.171934776005555,-88151.87716201233,"[-271871.08338188 -271871.08338188 -271871.08338188 -231299.43089439
 -172874.72842257 -164896.81150159 -151745.59090624 -105749.51595004
 -105749.51595004 -103964.5582776   -94191.84825869  -94191.84825869
  -94191.84825869  -94191.84825869  -92293.9270748   -91796.39041898
  -91796.39041898  -91796.39041898  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201  -88151.87716201  -88151.87716201
  -88151.87716201  -88151.87716201]","[-271871.08338188 -334486.94596512 -359936.4595871  -231299.43089439
 -172874.72842257 -164896.81150159 -151745.59090624 -105749.51595004
 -119338.61219832 -103964.5582776   -94191.84825869 -117068.90722985
  -96844.26828372 -119340.07174214  -92293.9270748   -91796.39041898
 -101668.10638815 -138676.36120769  -88151.87716201  -92443.87892723
  -97832.62395911  -89767.82409649 -178344.9640629  -270153.79597984
 -245618.44495463 -342320.35964332 -178689.50664161 -223063.17258534
 -336019.60041907 -111140.03203667 -145161.48152187 -125133.19613321
 -121578.61711002 -160859.6180116  -168630.23302085 -268646.91191639
 -252215.63944009 -213441.57056772 -123080.45299766 -146003.74888399
 -195635.19351105 -145094.72218263 -189624.67263026 -256286.1365979
 -213176.67088995 -224214.96650536 -158047.84808051 -243572.94810839
 -202685.24670504 -275594.99149133 -259728.66996577 -250323.31340658
 -236745.66542943 -331820.08453405 -250468.98647845 -303700.7646509
 -213291.38544172 -273129.54875273 -275947.03671543 -130592.61688352
 -259451.91227258 -282784.61247428 -213707.92989481 -239262.89808051
 -244569.59250989 -295796.31966102 -172020.12122836 -176980.22082954
 -239986.09082522 -288159.6828477 ]","[-479.51061583 -381.31871421 -280.67506973 -325.31982156 -453.90400392
 -465.68629508 -457.6647307  -412.6516676  -428.14316138 -415.7338805
 -404.11915661 -239.91774133 -271.47611273 -263.43072937 -301.38612098
 -305.93205995 -298.19667899 -228.87796252 -299.53958642 -276.0866217
 -234.49931154 -290.98152636 -122.10136869    6.68895422  -64.87842039
   69.96756305 -147.40026112  -56.6285793    84.1963164  -246.65263566
 -190.97535974 -233.15146445 -278.35628197 -149.33249544 -138.26545978
  -12.38567313  -25.49992365  -73.19961133 -198.4036449  -178.58077135
 -115.6599139  -154.38530517  -83.00092885  -15.11841628  -70.96625056
  -53.15759182 -146.98838019  -35.55728979  -96.36452698    2.43212527
  -26.41345817  -57.02237036  -32.30257569   61.03671656  -32.18413991
   44.2180165   -95.23090709   10.76107197    4.09997917 -257.44958326
  -11.42301554   22.69418324  -84.97224509  -40.09980238  -33.35220392
   31.31073764 -179.40132903 -141.90441879  -40.51594524   25.74540321]","[2108.63372746 2672.35585811 2542.68260877 1548.00421833 1123.58300159
 1018.83330507  885.36171096  456.35691622  563.53430097  454.32316317
  370.49591762  265.26151349  230.93798571  350.25906853  279.23044734
  279.09900559  329.94344489  407.63313085  251.51205256  280.53341126
  240.40773568  330.7667783   256.36098454  101.07140814  342.48990534
  154.24643866  394.212541    198.16797606  124.13121135  400.09551781
  468.55739702  384.54156129  534.60057248  277.82877496  204.58950861
  195.87211923  161.36708076  170.83941076  178.28089633  241.59440413
  208.75537397  122.39494837  109.07787741  111.80056222  134.56158019
  103.24193034  129.545937    103.99142459  126.50350178   82.09325637
  102.25663308  140.91680776   76.60683554   92.53067251   80.66493199
   70.60033207  117.60680995   67.22054205   70.70643435  172.7883282
   58.84841557   61.77336478  113.7605435    87.91395358   83.04102946
   61.21857919  156.27763219  134.93299831   88.211726     74.49504871]","[0.99874153 0.94582809 0.87333944 0.92048781 0.99054659 0.99087498
 0.98695603 0.97369613 0.97463533 0.97634525 0.97086033 0.85778297
 0.89151076 0.8846797  0.91885925 0.92322227 0.91808335 0.86289592
 0.92046786 0.91045408 0.87794816 0.92505101 0.76455142 0.6279764
 0.69434809 0.55978994 0.79050483 0.70033062 0.56078421 0.88513322
 0.83509145 0.8687824  0.90453303 0.79194336 0.77526214 0.64926557
 0.66670875 0.7142929  0.83646053 0.81589365 0.75061232 0.79183243
 0.72743382 0.65483318 0.71261665 0.69478484 0.78156713 0.67375827
 0.73210338 0.63252988 0.65995399 0.68506769 0.67123769 0.56918332
 0.66606909 0.59449203 0.72374922 0.62814018 0.63066498 0.86522963
 0.64527094 0.6158549  0.71551438 0.6770149  0.66823247 0.60107148
 0.79826569 0.76731979 0.67432712 0.6090748 ]",-2405.4907093881343,-214.7077393638453,3.5157265002428932,0.9914304140228565
gnn_act_emb,2,bau_50_1000,40,6.107397398851945,-66562.89227698161,"[-389554.24151908 -389554.24151908 -191830.33734282 -131399.32845
 -130193.73302061 -123631.16190838 -123631.16190838 -123631.16190838
 -123631.16190838 -123631.16190838 -123631.16190838 -123631.16190838
 -123631.16190838 -123631.16190838 -123631.16190838 -123631.16190838
 -123631.16190838 -123631.16190838 -123631.16190838 -123631.16190838
 -123631.16190838 -123631.16190838 -123631.16190838 -123631.16190838
 -123631.16190838 -123631.16190838 -123631.16190838 -123631.16190838
 -123631.16190838 -123631.16190838 -123631.16190838 -123631.16190838
 -123631.16190838 -103742.13441302 -103742.13441302 -103742.13441302
 -103742.13441302 -103742.13441302  -80518.48343532  -80518.48343532
  -69167.58001626  -69167.58001626  -69167.58001626  -69167.58001626
  -69167.58001626  -69167.58001626  -69167.58001626  -69167.58001626
  -66562.89227698  -66562.89227698  -66562.89227698  -66562.89227698
  -66562.89227698  -66562.89227698  -66562.89227698  -66562.89227698
  -66562.89227698  -66562.89227698  -66562.89227698  -66562.89227698
  -66562.89227698  -66562.89227698  -66562.89227698  -66562.89227698
  -66562.89227698  -66562.89227698  -66562.89227698  -66562.89227698
  -66562.89227698]","[-389554.24151908 -409293.69645081 -191830.33734282 -131399.32845
 -130193.73302061 -123631.16190838 -131872.37197938 -159394.26638774
 -165746.8898166  -169636.43063188 -182794.1865965  -183530.19667388
 -270072.55725007 -234264.39860632 -285787.04830779 -219386.49398724
 -227318.79821318 -180651.94940473 -302650.73404657 -171079.21711115
 -155638.44759247 -142186.15691991 -193569.84245255 -142313.59556207
 -134583.14231709 -197418.09302387 -170853.72973056 -153639.71724701
 -230125.57372    -253822.05658445 -154847.94944548 -175248.84613761
 -144863.09161907 -103742.13441302 -105792.3678094  -199514.55885649
 -156912.85142394 -112236.56065199  -80518.48343532  -90890.84274333
  -69167.58001626  -72327.64496902 -159541.92468018 -145773.25383346
 -115854.53844032 -222747.93520971 -119301.36697005 -150009.94979697
  -66562.89227698 -224836.28765007 -222219.4252842  -231001.64684098
 -169786.8166393   -99380.7001784  -264440.42274079 -200271.33939094
 -180949.80433054 -255709.06668247 -295123.42510575 -264294.6566615
 -223991.65898244 -281034.95988068 -229167.86736564 -303092.21578429
 -242745.07952606 -236452.42148515 -266858.49444188 -262661.84916637
 -278768.50162502]","[-291.8187393    18.39468448  -93.01494855 -314.7231219  -409.00921642
 -329.19913133 -378.68751836 -449.66999797 -452.71197484 -456.7848486
 -429.80013616 -336.08577857  -93.28985955 -218.08116491  -10.50095518
 -134.99863495  -84.52504146 -350.37194291   12.81864887 -216.56129295
 -171.68768229 -241.60619241  -55.68412008 -224.03394089 -156.19599026
  -47.1937483   -80.36257529  -97.21604078   -3.02459349   13.3517946
 -127.96098275  -70.07825895 -167.09781561 -303.46801771 -339.96135961
  -46.92651164  -99.87234127 -336.61330189 -356.70357503 -264.02205941
 -368.98809687 -370.26021364  -93.7961057  -149.9546995  -211.97941105
  -31.47709168 -162.41416756 -131.59669231 -368.82566493  -26.48487334
  -26.37391772  -16.95879187  -86.61185612 -241.8123566    30.53421564
  -43.51549436  -92.06815798   25.71543237   59.02177747   31.80911431
  -15.23640578   55.33114401   -3.65820383   70.09981496   11.35750497
   -4.54748041   32.15487104   33.30476943   47.65193008]","[3404.1165098  1625.67677995  568.24188314  738.21427808  713.19663204
  627.56139797  711.16918921  958.6765063  1026.64149902 1060.20119063
 1125.8169306   970.53930235  544.42784431  873.02624881  271.98147213
  451.61398332  291.40410332  959.63036462  263.24786775  498.42025298
  251.8575583   398.15424427   51.59479472  344.57902521   89.59000787
   49.01147236   27.51451215   25.00115726   10.66413367   10.38405379
   95.52586583   11.04950959  144.32857143  251.71122415  368.7438843
   22.58643005   25.57240763  325.9783325   208.7993656   106.13681944
  204.92349819  155.50011635   16.49780354   67.46177474   92.14246809
   46.06374898   55.00055222   40.84033965  105.06575912   38.99272597
   46.84486426   27.68629749   43.24532123   55.69101122   11.50794336
   16.44677537   43.96031813   11.15038355   11.81373583    5.62397396
   17.42766017    9.04858165    9.28847282    4.52528999    3.86566311
   16.69225185   13.73215733    4.98056696    3.52971255]","[0.92476664 0.64421931 0.78659659 0.94040127 0.97433843 0.93501769
 0.95827681 0.98076379 0.98389549 0.98829338 0.9658525  0.91253876
 0.70479811 0.81270364 0.63530055 0.75235171 0.7093455  0.91330631
 0.61421612 0.82356857 0.79960163 0.85268817 0.70019023 0.83953314
 0.78958694 0.69233378 0.72013055 0.74068852 0.6477459  0.62532268
 0.76211795 0.70933664 0.79209651 0.90645655 0.93610059 0.688421
 0.73675329 0.91973042 0.94976516 0.88377043 0.96831748 0.96228901
 0.73321502 0.78128523 0.84172735 0.67314903 0.80354125 0.77038568
 0.964958   0.66745275 0.67003268 0.65490694 0.72985263 0.86033975
 0.61115979 0.68399647 0.72398465 0.61728384 0.58127121 0.60997954
 0.65719162 0.59070332 0.64631107 0.56737034 0.63045891 0.6443245
 0.61208496 0.61023403 0.59374906]",-2405.4907093881343,-214.7077393638453,3.5157265002428932,0.9914304140228565
gnn_act_emb,10,optimal_50_1000,50,6.320289608424723,-19338.394644522443,"[-325020.2766816  -320078.21701945 -320078.21701945 -234567.07254641
 -234567.07254641 -234567.07254641 -234567.07254641 -122696.17557084
  -99452.68063745  -99452.68063745  -73488.59943674  -69392.48615017
  -69392.48615017  -69392.48615017  -54751.45552961  -41508.27967374
  -28631.1224391   -28631.1224391   -24339.28123564  -24339.28123564
  -24339.28123564  -19338.39464452]","[-325020.2766816  -320078.21701945 -363773.07816155 -234567.07254641
 -480891.84174646 -494402.44614087 -286236.60120918 -122696.17557084
  -99452.68063745 -301215.38859182  -73488.59943674  -69392.48615017
  -69689.94725811  -86928.82221377  -54751.45552961  -41508.27967374
  -28631.1224391   -34115.80326823  -24339.28123564  -31512.87190978
  -35250.85972527  -19338.39464452]","[-404.43835535   33.33423976  123.08924617  -37.38903067  243.3158953
  252.47521      73.75209177 -169.34625274 -358.6585514    88.65851393
 -372.12629532 -379.15241403 -388.94254352 -403.78118366 -369.87930032
 -323.09685296 -276.11392349 -276.60095927 -258.70561547 -301.12007582
 -315.68597533 -295.62776232]","[2.72426304e+03 5.88791739e+02 2.15748094e+02 3.50410417e+02
 9.96192442e+00 1.04411011e+00 2.37443278e+01 1.57362541e+02
 3.11846577e+02 5.98665893e+01 2.02184908e+02 1.55151708e+02
 1.73426577e+02 3.73775187e+02 1.31879243e+02 1.05546492e+02
 8.00051120e+01 1.78955434e+02 1.34095588e+02 2.17537846e+02
 2.59704777e+02 1.41776708e+02]","[0.96792453 0.61332805 0.52010995 0.69170004 0.38318025 0.37012885
 0.57705044 0.8138038  0.9403932  0.57264862 0.9733165  0.97109468
 0.9728544  0.97682696 0.9702287  0.95998743 0.94875329 0.95364777
 0.96065658 0.97832022 0.98581128 0.9878002 ]",-2405.4907093881343,-214.7077393638453,3.5157265002428932,0.9914304140228565
gnn_act_emb,10,optimal_50_1000,40,6.633520922841944,-76079.22509944138,"[-340452.46409431 -194039.08114249 -135781.58972141 -135781.58972141
 -135781.58972141 -135781.58972141 -135781.58972141 -135781.58972141
 -102686.19308758  -80945.66916832  -76770.48260759  -76079.22509944
  -76079.22509944  -76079.22509944  -76079.22509944  -76079.22509944
  -76079.22509944  -76079.22509944  -76079.22509944  -76079.22509944
  -76079.22509944  -76079.22509944  -76079.22509944]","[-340452.46409431 -194039.08114249 -135781.58972141 -139045.45507968
 -152325.67745285 -162655.25085516 -167072.36964932 -169245.48987388
 -102686.19308758  -80945.66916832  -76770.48260759  -76079.22509944
  -81542.44022057  -85081.06569157  -81598.53245715 -101851.98795853
  -95618.88194057  -99546.30957282 -119826.47050002 -159069.58576924
 -127217.20217463 -116737.1499274  -113899.95241737]","[-166.64137548  -88.74797285 -197.28332716 -361.8323196  -422.45712222
 -384.28265669 -457.11286586 -468.63804439 -415.69216896 -391.92261879
 -395.90055291 -400.22722693 -373.35508507 -337.48975893 -350.86392404
 -352.49208538 -307.22486939 -225.65586425 -177.63452308  -68.57056773
 -127.51174346 -154.93314579 -138.76751893]","[2241.99531799  531.9352729   461.47307054  752.8849288   870.90489651
  949.80324558 1010.89264703 1043.09460589  439.61894179  263.1480313
  223.50457435  187.50313053  255.26549896  300.91816313  220.62966073
  392.67594413  270.17520971  145.97376189  207.61052937   84.29795842
  148.77747031  184.94287482  148.01367238]","[0.82734033 0.76019039 0.85085852 0.95513526 0.97609989 0.96144321
 0.98661577 0.9918865  0.99209793 0.98416326 0.98508688 0.98136923
 0.97307879 0.9570601  0.95556293 0.95356168 0.92299427 0.86623715
 0.82542604 0.73335996 0.78267755 0.80932674 0.80022429]",-2405.4907093881343,-214.7077393638453,3.5157265002428932,0.9914304140228565
